"gene_symbol","tissue","baseMean","log2FoldChange","pvalue"
"SLC2A2","KIDNEY-MED",1.16846633534237,0.137636787101162,0.915353235419136
"SLC35D2","KIDNEY-MED",1.12247931673864,-0.131849850245578,0.917916051435387
"SLC29A3","KIDNEY-MED",1.21658639592595,0.126001303900058,0.919501108039409
"SLC30A4","KIDNEY-MED",1.21658639592595,0.126001303900058,0.919501108039409
"SLC6A17","KIDNEY-MED",1.21658639592595,0.126001303900058,0.919501108039409
"ABCA4","KIDNEY-MED",0.866235259444544,0.147797967646572,0.921158341516195
"SLC4A3","KIDNEY-MED",0.866235259444544,0.147797967646572,0.921158341516195
"SLC20A2","KIDNEY-MED",2.18413739677433,-0.096917332460252,0.923239520845565
"SLC27A6","KIDNEY-MED",1.1126602030032,-0.125872090638997,0.923248480690699
"SLC25A36","KIDNEY-MED",2.4141883817968,-0.0919156646716569,0.923270732883781
"SLC8B1","KIDNEY-MED",1.98754069218921,0.0966923123958914,0.926250647918587
"SLC39A6","KIDNEY-MED",1.46535258308624,-0.0964936246195351,0.932807910967471
"SLC13A5","KIDNEY-MED",1.60162715927983,0.0931706047467517,0.932905807567178
"SLC9A3R1","KIDNEY-MED",4.41010677492324,-0.0701234436898636,0.935008181365403
"SLC35A1","KIDNEY-MED",1.14145955300864,-0.102640775254354,0.937160255481653
"SLC14A1","KIDNEY-MED",0.890295289736332,0.11425830756218,0.938610902598439
"SLC4A8","KIDNEY-MED",1.19399483968028,0.0981900884456028,0.938953656586537
"SLC30A5","KIDNEY-MED",1.55858689271804,0.0825122192569163,0.940517259552273
"ABCC3","KIDNEY-MED",2.29606480597248,0.0739931157371411,0.942635486183064
"SLC25A34","KIDNEY-MED",1.60639838551466,0.0744179535657846,0.946560763289331
"SLC35D1","KIDNEY-MED",1.88101144874951,0.0695449654159612,0.946647999047718
"SLC9A1","KIDNEY-MED",1.53011163633818,-0.0727404899597588,0.948563314373909
"SLC1A5","KIDNEY-MED",3.24327452816223,0.0563344900983915,0.948983985243472
"SLC25A5","KIDNEY-MED",3.13031290865843,-0.0565563884314807,0.949887000349099
"SLC35F5","KIDNEY-MED",1.51554662615625,0.0695530898473257,0.950446831648631
"SLC48A1","KIDNEY-MED",2.21701807529254,-0.0607663672691047,0.950668014975554
"SLC22A15","KIDNEY-MED",1.16405110925431,-0.0771324878005245,0.951753858484748
"SLC2A1","KIDNEY-MED",2.51842971923934,-0.0552254376510022,0.953676349859127
"ABCB10","KIDNEY-MED",1.50605160604639,-0.0643292047191048,0.954132395026259
"SLC39A1","KIDNEY-MED",1.50605160604639,-0.0643292047191048,0.954132395026259
"SLCO4A1","KIDNEY-MED",1.15423199551887,-0.0709545354116632,0.955399481708645
"ABCE1","KIDNEY-MED",1.48199157575461,-0.0547599393842845,0.961243882311001
"ABCD1","KIDNEY-MED",1.54909187260818,-0.0535461535001163,0.962153729019163
"SLC22A3","KIDNEY-MED",0.831211734996783,-0.0695323048553768,0.963561359469707
"SLC19A3","KIDNEY-MED",1.13999107896252,-0.0574338279676101,0.96396971297231
"SLC12A9","KIDNEY-MED",2.26986192975114,0.0391058066005115,0.968309797284897
"ABCB1","KIDNEY-MED",1.86382378015122,-0.0410109712702286,0.970339834604541
"SLC30A1","KIDNEY-MED",1.51701510020237,0.0409462679136275,0.970878310092919
"SLC30A3","KIDNEY-MED",0.848723497220664,0.0447679010209124,0.976282611468789
"SLCO3A1","KIDNEY-MED",1.56513516078594,0.028608526574025,0.979469935263686
"SLC30A9","KIDNEY-MED",1.49803486393237,0.0247313923779185,0.982401175003135
"SLC25A17","KIDNEY-MED",1.48052310170849,-0.0223240972611827,0.984147750329206
"SLC26A11","KIDNEY-MED",1.48052310170849,-0.0223240972611827,0.984147750329206
"ABCB7","KIDNEY-MED",1.52356336827028,-0.0129776046230585,0.990700339396742
"SLC38A9","KIDNEY-MED",1.52356336827028,-0.0129776046230585,0.990700339396742
"ABCG2","KIDNEY-MED",1.54615492451594,0.012869048074865,0.990859040973665
"SLC10A2","KIDNEY-MED",1.20562290176998,-0.00923746310266809,0.99429450627994
"SLC35A2","KIDNEY-MED",1.18156287147819,-0.0054264442682795,0.996572938131384
"SLC38A10","KIDNEY-MED",2.92628576629931,0.00215920066022448,0.998061726125587
"SLC4A4","LARGE-INTESTINE",3.136120650555,1.74135744955534,0.0304897572012284
"SLC39A14","LARGE-INTESTINE",3.36867584232017,1.38166347804673,0.0584018081713882
"SLC38A2","LARGE-INTESTINE",3.54229763244151,1.39486147489942,0.0665733275441703
"SLC5A1","LARGE-INTESTINE",2.30225010437558,1.83158484925129,0.0980291918500249
"SLC5A12","LARGE-INTESTINE",2.63668573681626,1.69268907299458,0.100796736726592
"ABCC2","LARGE-INTESTINE",2.44709808025935,1.42360946220603,0.145356204389328
"SLC25A47","LARGE-INTESTINE",2.79434166050203,1.57527695143627,0.153756338279924
"SLC13A3","LARGE-INTESTINE",2.38740246244615,1.44990791132483,0.162297692641265
"ABCA1","LARGE-INTESTINE",3.07168332551393,0.970197060289031,0.186236967269469
"SLC22A1","LARGE-INTESTINE",2.44024323905097,1.3676481116456,0.189606269042617
"SLC20A1","LARGE-INTESTINE",2.71956448318926,1.23204609519941,0.197354369770762
"SLCO1B3","LARGE-INTESTINE",2.72384460690964,1.53431334863587,0.200467884829101
"SLC16A12","LARGE-INTESTINE",2.26946986618309,1.28128449156983,0.206898966821169
"ABCB11","LARGE-INTESTINE",2.15982381759533,1.48395858464562,0.212201220591387
"SLC2A2","LARGE-INTESTINE",2.19991647578226,1.18619580623401,0.22017223365547
"SLC1A1","LARGE-INTESTINE",2.12955650863688,1.20458878389514,0.222678394882266
"SLC7A2","LARGE-INTESTINE",2.8419586501949,1.2416837443774,0.224853261342333
"SLC27A5","LARGE-INTESTINE",2.43718047828761,1.29312052056575,0.245317073417592
"SLC2A1","LARGE-INTESTINE",2.42387049661393,-0.97219344788227,0.262104730942389
"SLC3A2","LARGE-INTESTINE",2.07636430207517,1.08626271097391,0.275225115270713
"SLC1A3","LARGE-INTESTINE",1.24918104616782,-1.29961594574524,0.281504490645984
"SLC34A1","LARGE-INTESTINE",2.35014322583231,1.09556677421009,0.290646169088784
"SLC25A30","LARGE-INTESTINE",2.11971616372803,1.05198248418261,0.298084890182758
"SLC25A15","LARGE-INTESTINE",1.9991494937214,1.02238037496909,0.304222525354996
"SLC22A8","LARGE-INTESTINE",2.29219784795523,1.04322936757418,0.311886955101265
"SLC43A2","LARGE-INTESTINE",3.42006901142687,0.654624658469493,0.319888670486736
"ABCC6","LARGE-INTESTINE",2.07819179907418,1.00109909645476,0.331899829969552
"SLC26A2","LARGE-INTESTINE",2.19698049027217,-0.872211460601822,0.343526684082771
"SLC40A1","LARGE-INTESTINE",2.06177078585095,0.972894885892872,0.344621205650469
"SLC7A8","LARGE-INTESTINE",1.87661824026875,0.960589556021114,0.350268616083726
"SLC13A1","LARGE-INTESTINE",1.84092779656883,0.947367984714968,0.356786729613342
"ABCF1","LARGE-INTESTINE",1.91223142690578,0.897000755349336,0.374003592701309
"SLC2A4","LARGE-INTESTINE",1.48216492495278,-0.960483782865598,0.374293592229769
"SLC16A14","LARGE-INTESTINE",1.29070541082167,-1.03752585533364,0.377357988790265
"SLC9A9","LARGE-INTESTINE",1.28739181999939,-1.03486594146202,0.378567695286158
"SLC12A3","LARGE-INTESTINE",1.83998413337727,0.942174702122218,0.392047683510663
"SLC37A4","LARGE-INTESTINE",2.49673313540377,0.790182299102074,0.392726185036641
"SLC6A6","LARGE-INTESTINE",1.80421643261446,0.879711819382062,0.396155264186242
"ABCG2","LARGE-INTESTINE",1.84471987701386,0.880483504002376,0.398068523459724
"MCT7","LARGE-INTESTINE",1.11566690991379,-1.0369673190352,0.401313162038536
"SLC14A1","LARGE-INTESTINE",1.11566690991379,-1.0369673190352,0.401313162038536
"SLC26A3","LARGE-INTESTINE",1.55094220309836,0.988480976440367,0.404145048811737
"SLC16A10","LARGE-INTESTINE",1.79838251166053,0.841646064750894,0.407847623350333
"SLC15A2","LARGE-INTESTINE",1.83020361785253,0.839706988639579,0.407901100132605
"SLC11A2","LARGE-INTESTINE",1.82633428034461,0.824618280269169,0.415667934138067
"SLC27A2","LARGE-INTESTINE",1.54314369869841,0.909911531936704,0.416760176420071
"SLC10A1","LARGE-INTESTINE",2.01922550094265,0.878088808177824,0.421138763349501
"SLC25A3","LARGE-INTESTINE",2.36279909150692,0.706257916773942,0.425825475929365
"SLC44A4","LARGE-INTESTINE",1.7501403922453,0.809105416478204,0.434713999499498
"SLC6A19","LARGE-INTESTINE",1.7501403922453,0.809105416478204,0.434713999499498
"SLC46A3","LARGE-INTESTINE",1.76554048521407,0.779983627304636,0.446623425045181
"SLC12A1","LARGE-INTESTINE",1.75306606656165,0.825903653972977,0.453301075616747
"SLC4A7","LARGE-INTESTINE",2.0333309738915,0.738819453694586,0.45669901753309
"SLC31A1","LARGE-INTESTINE",1.74043713378345,0.749558677419043,0.463574772393603
"SLC25A13","LARGE-INTESTINE",1.77225823997545,0.74565511350675,0.46498191694463
"SLC38A3","LARGE-INTESTINE",1.89282490998208,0.77933011270962,0.466561237659727
"SLC44A1","LARGE-INTESTINE",2.05544882162166,0.694346870417462,0.46914090858646
"SLC2A6","LARGE-INTESTINE",1.53292737449966,-0.760687512995822,0.476811997540003
"ABCA4","LARGE-INTESTINE",1.14463959885233,-0.83819893576356,0.479671932902434
"SLC2A8","LARGE-INTESTINE",1.14463959885233,-0.83819893576356,0.479671932902434
"SLC30A3","LARGE-INTESTINE",1.14463959885233,-0.83819893576356,0.479671932902434
"SLC35E4","LARGE-INTESTINE",1.14463959885233,-0.83819893576356,0.479671932902434
"ABCC4","LARGE-INTESTINE",2.0340095856194,0.691929375703519,0.483114455528642
"SLC9A3R1","LARGE-INTESTINE",3.48681791292715,0.437266542292849,0.485814697081047
"ABCB4","LARGE-INTESTINE",1.94872844735026,0.783280194204035,0.491715825856263
"SLC12A7","LARGE-INTESTINE",2.01779379447572,0.652754395701477,0.496211564365817
"SLCO2B1","LARGE-INTESTINE",1.79634067115162,0.708299683249798,0.497747300058529
"SLC22A18","LARGE-INTESTINE",1.77510665722892,0.690649481380318,0.504751802912854
"SLC10A2","LARGE-INTESTINE",1.41381743342149,0.761941977025857,0.509761141966183
"SLC12A9","LARGE-INTESTINE",1.54858741895771,-0.683214118346967,0.510472012565683
"SLC25A34","LARGE-INTESTINE",1.55266197854517,-0.684961664297506,0.512668180503608
"SLC27A4","LARGE-INTESTINE",1.69504343162168,0.665510980570118,0.519417235296757
"SLC9B2","LARGE-INTESTINE",1.15719127456764,-0.775033554930945,0.520025944237899
"ABCA5","LARGE-INTESTINE",1.66322232542968,0.666587180786469,0.525344251046241
"SLC38A4","LARGE-INTESTINE",1.91975575841172,0.751823221137464,0.526452445407027
"SLC25A37","LARGE-INTESTINE",1.75868564400569,0.654627972963318,0.527021331198569
"ABCC3","LARGE-INTESTINE",2.26708175333247,-0.569745267464832,0.537339370809227
"SLC39A5","LARGE-INTESTINE",2.01345928339899,0.591984646056311,0.541726028300492
"SLC23A2","LARGE-INTESTINE",2.01677287422127,0.589587921393754,0.543175729717428
"SLC3A1","LARGE-INTESTINE",1.34237671663754,0.665867691386499,0.55954081198027
"SLC29A3","LARGE-INTESTINE",1.17361228779087,-0.665310344650209,0.564923297838819
"SLC2A12","LARGE-INTESTINE",1.17361228779087,-0.665310344650209,0.564923297838819
"SLC35A2","LARGE-INTESTINE",1.17361228779087,-0.665310344650209,0.564923297838819
"SLC46A2","LARGE-INTESTINE",1.17361228779087,-0.665310344650209,0.564923297838819
"SLC4A9","LARGE-INTESTINE",1.17361228779087,-0.665310344650209,0.564923297838819
"SLC50A1","LARGE-INTESTINE",1.17361228779087,-0.665310344650209,0.564923297838819
"SLC39A9","LARGE-INTESTINE",1.65351906696783,0.595297752645708,0.565488558244847
"SLC35B2","LARGE-INTESTINE",1.57832107666143,-0.580258666699256,0.571615165456506
"SLC35B4","LARGE-INTESTINE",1.57756010789625,-0.57972612012376,0.571970366761147
"SLC35A1","LARGE-INTESTINE",1.37430988681501,-0.6080892469949,0.573574841143449
"SLC16A1","LARGE-INTESTINE",2.48806970308775,-0.500748893158187,0.57560740133025
"ABCD3","LARGE-INTESTINE",1.64096739125252,0.577870654355063,0.576391091102405
"SLC5A8","LARGE-INTESTINE",1.60914628506052,0.582579563926556,0.577932455997403
"ABCF3","LARGE-INTESTINE",1.67278849744452,0.56965748220269,0.582507941600435
"SLC6A18","LARGE-INTESTINE",1.60820262186896,0.602604890409091,0.583939836668885
"ABCB1","LARGE-INTESTINE",2.54394478091193,0.534710341655812,0.586157890890288
"SLC39A13","LARGE-INTESTINE",1.63524553428405,-0.559241809716422,0.588979978648605
"SLC7A6OS","LARGE-INTESTINE",1.18616396350618,-0.622430446800532,0.590303986206723
"ABCA12","LARGE-INTESTINE",0.982152773659761,-0.697002680778614,0.590926770906603
"SLC30A10","LARGE-INTESTINE",0.982152773659761,-0.697002680778614,0.590926770906603
"SLC34A2","LARGE-INTESTINE",0.982152773659761,-0.697002680778614,0.590926770906603
"SLC6A14","LARGE-INTESTINE",0.982152773659761,-0.697002680778614,0.590926770906603
"SLC9A7","LARGE-INTESTINE",1.59011178361156,-0.552023138079626,0.590932266644665
"SLC13A2","LARGE-INTESTINE",1.58791227113781,0.565020974370499,0.591822626703751
"SLC25A25","LARGE-INTESTINE",1.66023682172921,0.551343880077775,0.596839214473529
"SLC25A39","LARGE-INTESTINE",1.66023682172921,0.551343880077775,0.596839214473529
"SLC5A10","LARGE-INTESTINE",1.61973337732981,0.558325470381058,0.598140880499095
"SLC13A5","LARGE-INTESTINE",1.74511304803592,0.56133258540342,0.59956261098678
"SLC30A1","LARGE-INTESTINE",1.6881885904133,0.523046056246504,0.619173044570181
"SLC7A9","LARGE-INTESTINE",1.56762192040667,0.509754209933173,0.627042640966677
"SLC38A1","LARGE-INTESTINE",2.30830348554832,0.452848759162684,0.629167882919637
"SLC38A5","LARGE-INTESTINE",1.19871563922149,-0.566106095312878,0.632652534520588
"SLC7A1","LARGE-INTESTINE",1.90190303872157,0.466373328378093,0.634282647093783
"SLC16A6","LARGE-INTESTINE",1.63126413279067,0.491939145253439,0.638199355664812
"SLC41A2","LARGE-INTESTINE",1.63994647099807,0.490060407787878,0.642439196729948
"SLC4A2","LARGE-INTESTINE",1.84884791860686,0.456518874659015,0.643042462029695
"SLC22A12","LARGE-INTESTINE",1.8286348249386,0.482134445370286,0.649359803257647
"SLC22A6","LARGE-INTESTINE",1.55025724399188,0.499458830449846,0.649627725420167
"SLC25A48","LARGE-INTESTINE",1.20258497672941,-0.51349699333793,0.651406001034433
"SLC4A3","LARGE-INTESTINE",1.20258497672941,-0.51349699333793,0.651406001034433
"SLCO4A1","LARGE-INTESTINE",1.20258497672941,-0.51349699333793,0.651406001034433
"ABCG8","LARGE-INTESTINE",1.37798990327457,0.535994544533569,0.657719655333796
"SLC22A23","LARGE-INTESTINE",2.75555755932718,0.379627219359122,0.658346847925861
"SLC22A7","LARGE-INTESTINE",1.44163211565857,0.554784551169489,0.659884957439808
"SLC26A1","LARGE-INTESTINE",1.90862079348295,0.427598953998878,0.666464408680706
"SLC6A12","LARGE-INTESTINE",1.73154045206616,0.497962365482432,0.669837173802156
"SLC7A6","LARGE-INTESTINE",1.63239711703059,-0.434394518541242,0.669966743219793
"SLC13A4","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC22A15","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC24A3","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC25A16","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC35C1","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC36A4","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC43A3","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC45A3","LARGE-INTESTINE",1.21513665244472,-0.478185933094617,0.672062813325753
"SLC5A3","LARGE-INTESTINE",1.78805412347632,0.409382609105208,0.681893029201248
"SLC39A1","LARGE-INTESTINE",1.60229144385213,0.429136716269,0.683048134565675
"SLC11A1","LARGE-INTESTINE",1.0111254625983,-0.505499124415524,0.68485423965426
"SLC17A9","LARGE-INTESTINE",1.0111254625983,-0.505499124415524,0.68485423965426
"SLC7A11","LARGE-INTESTINE",1.0111254625983,-0.505499124415524,0.68485423965426
"SLC24A1","LARGE-INTESTINE",1.43169951800645,-0.432862811558992,0.686148766359986
"ABCA6","LARGE-INTESTINE",2.22648089857462,0.372768299522947,0.688601578410518
"SLC26A6","LARGE-INTESTINE",1.26414098802932,0.451353697494203,0.690871248684901
"SLC39A8","LARGE-INTESTINE",1.54923632373743,0.42113180586764,0.697131871402667
"SLC1A4","LARGE-INTESTINE",1.22768832816003,-0.437946222872446,0.700374384969748
"SLC7A7","LARGE-INTESTINE",2.02951511838912,0.365096333783896,0.700377902510662
"SLC16A2","LARGE-INTESTINE",1.50486354183011,0.410229398989542,0.703246326250009
"SLC6A8","LARGE-INTESTINE",2.29487585005172,0.33557878553592,0.703697776003756
"SLC20A2","LARGE-INTESTINE",1.86130643622809,-0.367352070922442,0.70448083740811
"SLC25A10","LARGE-INTESTINE",1.90031047075029,-0.359815627057401,0.708427594033798
"SLC12A2","LARGE-INTESTINE",1.7928671241758,0.383871821884437,0.710650059995666
"SLC22A5","LARGE-INTESTINE",1.79937965685763,0.371703235874128,0.711829440406037
"ABCD4","LARGE-INTESTINE",1.54149764872159,0.376225107888443,0.720075101461456
"SLC25A51","LARGE-INTESTINE",1.54149764872159,0.376225107888443,0.720075101461456
"SLC35E2B","LARGE-INTESTINE",2.3633310631352,0.312852234319263,0.72067986678503
"SLCO5A1","LARGE-INTESTINE",1.02367713831361,-0.44100191384045,0.727697509021869
"SLC25A44","LARGE-INTESTINE",1.52894597300628,0.355525311952383,0.734957854579667
"SLC25A20","LARGE-INTESTINE",1.23155766566795,-0.379713662181177,0.735343882679196
"SLC30A2","LARGE-INTESTINE",1.23155766566795,-0.379713662181177,0.735343882679196
"SLC44A2","LARGE-INTESTINE",2.07694153962945,0.310553431270879,0.738934758941219
"SLC38A10","LARGE-INTESTINE",2.32651322503283,-0.286672471536779,0.738996813831308
"SLC23A1","LARGE-INTESTINE",1.87772744945131,-0.31935012867991,0.739741624998193
"SLC25A29","LARGE-INTESTINE",2.10147324334325,-0.298775108380893,0.73988545942909
"SLC17A1","LARGE-INTESTINE",1.52026363479889,0.358055442765921,0.740927486852557
"SLC8A1","LARGE-INTESTINE",1.73397808310716,0.323294445190574,0.748323599054792
"SLC5A6","LARGE-INTESTINE",2.94930974402612,0.238171249768938,0.753073792892336
"ABCF2","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC10A3","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC19A2","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC25A43","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC27A1","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC2A13","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC38A6","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC52A3","LARGE-INTESTINE",1.24410934138326,-0.348230279232043,0.75422983329116
"SLC52A2","LARGE-INTESTINE",1.24079575056098,-0.341353131228187,0.762738972606332
"SLC25A27","LARGE-INTESTINE",1.55689774169037,0.315339123169172,0.767520313666897
"SLC26A7","LARGE-INTESTINE",1.46333917717626,0.323758272566486,0.768129741310261
"SLC4A11","LARGE-INTESTINE",1.71424347906164,0.289829183300831,0.773420272262933
"SLC9A3","LARGE-INTESTINE",1.45946983966834,0.306490163101541,0.773603963953737
"SLC22A3","LARGE-INTESTINE",1.30103379900589,-0.323957437126495,0.775354477296303
"SLC15A3","LARGE-INTESTINE",1.25666101709857,-0.314619319530755,0.777514928923938
"SLC25A40","LARGE-INTESTINE",1.25666101709857,-0.314619319530755,0.777514928923938
"SLC25A42","LARGE-INTESTINE",1.25666101709857,-0.314619319530755,0.777514928923938
"SLC39A10","LARGE-INTESTINE",1.25666101709857,-0.314619319530755,0.777514928923938
"SLC41A3","LARGE-INTESTINE",1.25666101709857,-0.314619319530755,0.777514928923938
"SLC15A1","LARGE-INTESTINE",1.23129896158286,0.340024962844197,0.781209105536869
"SLC35E3","LARGE-INTESTINE",1.04009815153684,-0.336336956100756,0.782137574552611
"SLC39A3","LARGE-INTESTINE",1.04009815153684,-0.336336956100756,0.782137574552611
"ABCE1","LARGE-INTESTINE",1.49997328406774,0.285656545813504,0.786741359938131
"SLC39A7","LARGE-INTESTINE",1.78988162047533,0.267129421269629,0.789240957167242
"SLC30A9","LARGE-INTESTINE",1.45560050216043,0.281170260842956,0.790745496192141
"SLC9A2","LARGE-INTESTINE",1.45560050216043,0.281170260842956,0.790745496192141
"SLC25A4","LARGE-INTESTINE",2.21511693650895,-0.232288886048552,0.793939356428052
"SLC25A22","LARGE-INTESTINE",2.06316372158014,0.240054104474865,0.798538314708328
"SLC29A1","LARGE-INTESTINE",2.06316372158014,0.240054104474865,0.798538314708328
"SLC41A1","LARGE-INTESTINE",1.47709322016822,-0.266154385882359,0.799132016805995
"SLC25A11","LARGE-INTESTINE",1.48742160835243,0.263649381620875,0.803386104193415
"ABCA7","LARGE-INTESTINE",1.26921269281388,-0.278226884469184,0.804970667980797
"SLC18B1","LARGE-INTESTINE",1.26921269281388,-0.278226884469184,0.804970667980797
"SLC51A","LARGE-INTESTINE",1.20619561015224,0.280186404886537,0.809061951883086
"SLC34A3","LARGE-INTESTINE",1.43436648823772,0.258055697720619,0.814187341043972
"ABCC1","LARGE-INTESTINE",1.45173116465251,0.252143023192213,0.814863366119552
"SLC39A6","LARGE-INTESTINE",1.53070408696856,-0.241500845886424,0.81785330535173
"SLC37A3","LARGE-INTESTINE",1.4391794889372,0.230624241917853,0.829132665033564
"SLC51B","LARGE-INTESTINE",1.4391794889372,0.230624241917853,0.829132665033564
"SLC25A46","LARGE-INTESTINE",1.2730820303218,-0.231427004480533,0.833434020435359
"SLC4A8","LARGE-INTESTINE",1.2730820303218,-0.231427004480533,0.833434020435359
"SLC25A1","LARGE-INTESTINE",2.24816418503495,-0.178474830069635,0.83871792724358
"SLC2A11","LARGE-INTESTINE",1.6640367762004,0.210066275645746,0.839863141893069
"SLC30A5","LARGE-INTESTINE",1.4710005951292,0.211144838260846,0.842597953969615
"SLC1A2","LARGE-INTESTINE",1.26983782253625,0.234048301392059,0.84377819844453
"SLC35F5","LARGE-INTESTINE",1.42662781322189,0.208673829418963,0.844632602539097
"SLC45A4","LARGE-INTESTINE",1.42662781322189,0.208673829418963,0.844632602539097
"SLC25A17","LARGE-INTESTINE",1.49351423339145,-0.204534495008436,0.845479117917666
"SLC25A28","LARGE-INTESTINE",1.80729977889566,-0.192592453667158,0.846187834590542
"SLC8B1","LARGE-INTESTINE",1.54249479391869,-0.207767740426649,0.846588930467864
"ABCB7","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"ABCC9","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"ABCD1","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"ABCG1","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"SLC16A11","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"SLC25A26","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"SLC25A38","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"SLC35A5","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"SLCO3A1","LARGE-INTESTINE",1.28563370603711,-0.201458600185788,0.85435334865428
"SLC35A4","LARGE-INTESTINE",1.45844891941389,0.187744620935112,0.859986636241525
"SLC35D1","LARGE-INTESTINE",2.29568242679628,0.156175893773481,0.86115877697613
"SLC22A2","LARGE-INTESTINE",1.40539379929918,0.187884968826539,0.86416197125727
"SLC39A11","LARGE-INTESTINE",1.97726657501897,0.161663249651574,0.864736498571142
"SLC16A4","LARGE-INTESTINE",1.16854058300631,0.195758074872024,0.86535125283052
"SLC12A6","LARGE-INTESTINE",1.90107268691966,0.158886222583467,0.869278120989123
"SLC39A4","LARGE-INTESTINE",1.1772229212137,0.185794714268008,0.875164129588904
"SLC25A33","LARGE-INTESTINE",1.06907084047538,-0.187152282319621,0.875813831420398
"SLC4A1","LARGE-INTESTINE",1.06907084047538,-0.187152282319621,0.875813831420398
"SLCO4C1","LARGE-INTESTINE",1.06907084047538,-0.187152282319621,0.875813831420398
"SLC37A2","LARGE-INTESTINE",1.29818538175242,-0.170521196061843,0.877166266233768
"SLC6A20","LARGE-INTESTINE",2.74698853250944,0.13434601772504,0.877513866291969
"ABCB8","LARGE-INTESTINE",1.56299036672938,-0.156390768129379,0.880144917888993
"SLC22A17","LARGE-INTESTINE",1.29487179093014,-0.164738357466587,0.883293971437596
"SLC25A24","LARGE-INTESTINE",1.41020679999866,0.154396159655024,0.886179399880576
"SLC30A4","LARGE-INTESTINE",1.41020679999866,0.154396159655024,0.886179399880576
"SLC5A9","LARGE-INTESTINE",1.41020679999866,0.154396159655024,0.886179399880576
"SLC23A3","LARGE-INTESTINE",1.28950304354503,-0.153971829279768,0.889471504100058
"SLC6A17","LARGE-INTESTINE",1.28950304354503,-0.153971829279768,0.889471504100058
"SLC46A1","LARGE-INTESTINE",1.38897278607596,0.138600196367921,0.897868583569375
"SLC12A4","LARGE-INTESTINE",1.83703343659937,-0.12193197085656,0.901291694927254
"SLC35C2","LARGE-INTESTINE",1.39765512428335,0.130958201151105,0.902767264085359
"SLC27A6","LARGE-INTESTINE",1.34642750116765,-0.132451511124708,0.904691294478832
"SLC26A11","LARGE-INTESTINE",1.30205471926034,-0.125946774365523,0.908194400869358
"SLC27A3","LARGE-INTESTINE",1.30205471926034,-0.125946774365523,0.908194400869358
"SLC9A8","LARGE-INTESTINE",2.26323619088191,-0.0998911042263468,0.908602617528241
"SLC9A3R2","LARGE-INTESTINE",1.75120567307494,0.111960816330172,0.913901552455123
"SLC5A2","LARGE-INTESTINE",1.37642111036064,0.112559551519742,0.918429204049641
"SLC15A4","LARGE-INTESTINE",1.38510344856804,0.107183977174736,0.920225347315232
"SLC33A1","LARGE-INTESTINE",1.38510344856804,0.107183977174736,0.920225347315232
"SLC36A1","LARGE-INTESTINE",1.38510344856804,0.107183977174736,0.920225347315232
"SLCO2A1","LARGE-INTESTINE",1.38510344856804,0.107183977174736,0.920225347315232
"SLC35D2","LARGE-INTESTINE",1.35897917688296,-0.105612534301193,0.923204664334473
"SLC2A5","LARGE-INTESTINE",1.5350385980453,-0.0992515394143913,0.92364193174144
"SLC48A1","LARGE-INTESTINE",1.57609778913033,-0.0953860218410339,0.926698467905584
"SLC17A5","LARGE-INTESTINE",1.31460639497565,-0.0982280603578717,0.927961298212808
"SLC25A12","LARGE-INTESTINE",1.31460639497565,-0.0982280603578717,0.927961298212808
"SLC30A7","LARGE-INTESTINE",1.31460639497565,-0.0982280603578717,0.927961298212808
"SLC35B1","LARGE-INTESTINE",1.31460639497565,-0.0982280603578717,0.927961298212808
"SLC4A1AP","LARGE-INTESTINE",1.89136942845781,0.0807884721986889,0.932804754158211
"SLC16A5","LARGE-INTESTINE",1.54759027376061,-0.0759968023965344,0.941213589744545
